527,Ha noi,918,Chu Van An,Ba Dinh,1,1,24,1,0,0,An ninh tot chu tro de tinh,0,2953826,Nha Tro,32,2018-04-01,2021-11-28,1437
528,TP HCM,613,Nguyen Hue,Quan 1,3,1,23,1,1,0,An ninh tot chu tro de tinh,0,24611786,Chung Cu,64,2019-01-30,2021-04-06,1439
529,Ha noi,753,Lang,Thanh Xuan,4,1,22,1,0,1,An ninh tot chu tro de tinh,0,3956451,Nha Tro,28,2019-06-25,2020-01-29,1442
530,TP HCM,626,Phan Ton,Quan 1,1,1,0,1,1,0,An ninh tot chu tro de tinh,0,4921870,Chung Cu,86,2018-01-15,2022-04-17,1443
531,TP HCM,281,Phan Ton,Quan 1,8,1,0,1,1,0,An ninh tot chu tro de tinh,0,2922423,Nha Tro,30,2019-09-27,2020-09-27,1448
532,Ha noi,624,An Xa,Ba Dinh,5,1,22,1,1,1,An ninh tot chu tro de tinh,0,2369686,Nha Tro,19,2018-09-01,2020-11-19,1451
533,Ha noi,544,Le Trong Tan,Thanh Xuan,8,1,23,1,1,1,An ninh tot chu tro de tinh,0,3566193,Nha Tro,30,2018-03-21,2020-08-28,1452
534,TP HCM,494,Nguyen Hue,Quan 1,2,1,24,1,0,0,An ninh tot chu tro de tinh,0,4507557,Chung Cu,108,2019-02-05,2023-09-03,1453
535,Ha noi,929,Thuong Dinh,Thanh Xuan,2,1,23,1,1,0,An ninh tot chu tro de tinh,0,9156257,Chung Cu,92,2018-08-12,2021-04-23,1461
536,Ha noi,992,Doi Nhan,Ba Dinh,6,1,23,1,1,0,An ninh tot chu tro de tinh,0,4180566,Nha Tro,40,2018-10-21,2020-02-20,1463
537,Ha noi,536,Giang Van Minh,Ba Dinh,1,1,0,1,1,0,An ninh tot chu tro de tinh,0,21905437,Chung Cu,73,2018-09-08,2023-10-08,1474
538,Ha noi,583,Khuat Duy Tien,Thanh Xuan,5,1,24,1,1,1,An ninh tot chu tro de tinh,0,18634912,Chung Cu,55,2018-11-10,2022-11-19,1477
539,Ha noi,249,Cua Bac,Ba Dinh,8,1,0,1,0,0,An ninh tot chu tro de tinh,0,11561006,Nha Rieng,42,2018-03-25,2021-02-19,1478
540,Ha noi,907,Doi Nhan,Ba Dinh,7,1,24,1,1,0,An ninh tot chu tro de tinh,0,18680595,Nha Rieng,25,2019-04-26,2020-10-06,1480
541,Ha noi,88,Truc Bach,Ba Dinh,8,1,22,1,1,1,An ninh tot chu tro de tinh,0,22711162,Nha Rieng,46,2019-07-13,2022-08-02,1482
542,Ha noi,572,Le Van Luong,Thanh Xuan,1,1,23,1,1,0,An ninh tot chu tro de tinh,0,4680172,Nha Tro,29,2019-06-18,2023-03-07,1495
543,Ha noi,852,Hoang Minh Giam,Thanh Xuan,5,1,22,1,0,1,An ninh tot chu tro de tinh,0,22106444,Chung Cu,75,2018-08-10,2022-05-26,1496
544,Ha noi,716,Lang,Thanh Xuan,1,1,24,1,1,0,An ninh tot chu tro de tinh,0,18195543,Nha Rieng,36,2019-03-28,2023-05-20,1498
545,Ha noi,436,Mai Dong,Hoang Mai,6,1,0,1,1,1,An ninh tot chu tro de tinh,0,3234584,Nha Tro,34,2019-05-22,2020-09-28,1500
546,Ha noi,873,Giap Bat,Hoang Mai,4,1,23,1,1,1,An ninh tot chu tro de tinh,0,23372014,Nha Rieng,26,2019-02-18,2021-09-13,1516
547,Ha noi,924,Doi Nhan,Ba Dinh,3,1,0,1,1,1,An ninh tot chu tro de tinh,0,2947092,Nha Tro,38,2019-05-30,2022-01-02,1517
548,Ha noi,35,Truong Chinh,Thanh Xuan,1,1,24,1,1,0,An ninh tot chu tro de tinh,0,17927015,Chung Cu,48,2018-01-26,2021-02-19,1523
549,Ha noi,30,Lang,Thanh Xuan,2,1,23,1,1,1,An ninh tot chu tro de tinh,0,23330002,Nha Rieng,26,2018-02-23,2023-02-08,1524
550,Ha noi,6,Doi Nhan,Ba Dinh,5,1,23,1,0,1,An ninh tot chu tro de tinh,0,13220871,Chung Cu,53,2018-06-04,2023-02-13,1532
551,TP HCM,563,Phan Ngu,Quan 1,7,1,22,1,0,1,An ninh tot chu tro de tinh,0,18441270,Chung Cu,96,2018-02-08,2022-04-21,1538
552,Ha noi,252,Linh Dam,Hoang Mai,8,1,23,1,0,0,An ninh tot chu tro de tinh,0,12586041,Nha Rieng,33,2019-04-18,2021-10-28,1541
553,TP HCM,480,Phan Ton,Quan 1,1,1,0,1,0,1,An ninh tot chu tro de tinh,0,8632660,Chung Cu,83,2019-05-10,2021-08-26,1542
554,Ha noi,510,Nguyen Trai,Thanh Xuan,4,1,24,1,0,1,An ninh tot chu tro de tinh,0,4604445,Nha Tro,35,2018-06-28,2021-02-22,1550
555,TP HCM,829,Phan Ton,Quan 1,8,1,24,1,1,0,An ninh tot chu tro de tinh,0,22485926,Nha Rieng,56,2018-07-19,2023-11-04,1552
556,TP HCM,890,Phan Ton,Quan 1,6,1,23,1,0,1,An ninh tot chu tro de tinh,0,12088383,Nha Rieng,32,2018-12-24,2020-03-25,1557
557,Ha noi,322,Linh Duong,Hoang Mai,3,1,23,1,1,1,An ninh tot chu tro de tinh,0,4236956,Nha Tro,25,2019-11-07,2021-08-27,1562
558,Ha noi,589,Kim Giang,Hoang Mai,3,1,0,1,0,1,An ninh tot chu tro de tinh,0,12307515,Chung Cu,56,2018-04-28,2020-01-28,1563
559,Ha noi,874,Giai Phong,Hoang Mai,1,1,22,1,1,0,An ninh tot chu tro de tinh,0,9608258,Nha Rieng,28,2019-02-22,2021-07-06,1565
560,Ha noi,861,Nguyen An Ninh,Hoang Mai,5,1,0,1,1,0,An ninh tot chu tro de tinh,0,10943614,Nha Rieng,53,2018-08-26,2023-01-16,1567
561,TP HCM,534,Phan Ton,Quan 1,7,1,23,1,1,1,An ninh tot chu tro de tinh,0,2274933,Nha Tro,19,2019-03-15,2022-04-03,1571
562,TP HCM,182,Nguyen Huu Canh,Quan 1,6,1,23,1,0,1,An ninh tot chu tro de tinh,0,4440520,Nha Tro,19,2018-02-23,2021-03-07,1582
563,Ha noi,181,Le Van Luong,Thanh Xuan,4,1,22,1,0,0,An ninh tot chu tro de tinh,0,24322392,Nha Rieng,25,2019-02-07,2022-12-24,1586
564,Ha noi,115,Khuat Duy Tien,Thanh Xuan,6,1,0,1,0,0,An ninh tot chu tro de tinh,0,18209596,Nha Rieng,41,2019-07-29,2023-08-02,1588
565,TP HCM,133,Nguyen Huu Canh,Quan 1,2,1,22,1,0,0,An ninh tot chu tro de tinh,0,20544504,Nha Rieng,49,2019-02-13,2021-07-17,1593
566,Ha noi,865,To Huu,Thanh Xuan,2,1,0,1,1,0,An ninh tot chu tro de tinh,0,3122784,Chung Cu,66,2019-06-24,2020-06-24,1595
567,Ha noi,450,Truong Chinh,Thanh Xuan,5,1,22,1,1,1,An ninh tot chu tro de tinh,0,2159134,Nha Tro,30,2018-08-27,2020-02-16,1599
568,Ha noi,130,Dai Tu,Hoang Mai,1,1,23,1,0,1,An ninh tot chu tro de tinh,0,3028884,Chung Cu,64,2019-05-15,2022-12-16,1605
569,Ha noi,948,Mai Dong,Hoang Mai,1,1,22,1,0,0,An ninh tot chu tro de tinh,0,1683684,Nha Tro,30,2018-07-01,2020-03-28,1607
570,Ha noi,476,Dai Tu,Hoang Mai,3,1,23,1,0,0,An ninh tot chu tro de tinh,0,15566189,Nha Rieng,33,2019-08-19,2022-12-15,1609
571,Ha noi,204,Nguyen Trai,Thanh Xuan,8,1,0,1,1,0,An ninh tot chu tro de tinh,0,1615705,Nha Tro,23,2019-08-21,2022-12-08,1613
572,Ha noi,25,Kim Giang,Thanh Xuan,5,1,0,1,1,0,An ninh tot chu tro de tinh,0,2203861,Nha Tro,17,2019-12-21,2020-03-09,1614
573,Ha noi,433,Buoi,Ba Dinh,3,1,24,1,1,1,An ninh tot chu tro de tinh,0,14742748,Nha Rieng,27,2018-10-07,2020-01-22,1627
574,Ha noi,300,An Xa,Ba Dinh,4,1,0,1,0,0,An ninh tot chu tro de tinh,0,23871225,Chung Cu,99,2019-05-30,2022-04-13,1632
575,Ha noi,846,An Xa,Ba Dinh,7,1,24,1,0,0,An ninh tot chu tro de tinh,0,9570158,Nha Rieng,43,2018-10-31,2023-06-03,1635
576,Ha noi,446,To Huu,Thanh Xuan,3,1,23,1,0,0,An ninh tot chu tro de tinh,0,4782186,Nha Tro,34,2018-08-26,2021-10-16,1638
577,TP HCM,551,Phan Ton,Quan 1,5,1,0,1,1,1,An ninh tot chu tro de tinh,0,11649208,Chung Cu,77,2019-06-16,2020-07-30,1639
578,Ha noi,490,Giai Phong,Hoang Mai,5,1,22,1,0,0,An ninh tot chu tro de tinh,0,21577875,Chung Cu,77,2018-08-10,2022-01-02,1643
579,Ha noi,903,Khuat Duy Tien,Thanh Xuan,4,1,0,1,0,0,An ninh tot chu tro de tinh,0,3320887,Nha Tro,17,2019-03-28,2022-03-24,1646
580,Ha noi,850,Chu Van An,Ba Dinh,6,1,23,1,0,0,An ninh tot chu tro de tinh,0,4683118,Nha Tro,18,2018-07-29,2020-03-23,1647
581,Ha noi,326,Lang,Thanh Xuan,6,1,23,1,0,0,An ninh tot chu tro de tinh,0,23230021,Chung Cu,69,2018-01-07,2022-01-05,1663
582,Ha noi,397,Cua Bac,Ba Dinh,5,1,24,1,0,0,An ninh tot chu tro de tinh,0,3060963,Nha Tro,40,2018-03-08,2022-09-26,1664
583,Ha noi,508,Giai Phong,Hoang Mai,1,1,23,1,0,0,An ninh tot chu tro de tinh,0,11255995,Chung Cu,86,2019-01-21,2021-04-13,1668
584,TP HCM,92,Phan Ngu,Quan 1,7,1,23,1,1,0,An ninh tot chu tro de tinh,0,12063528,Chung Cu,57,2018-03-13,2022-11-10,1672
585,Ha noi,236,Dang Xuan Bang,Hoang Mai,8,1,22,1,1,0,An ninh tot chu tro de tinh,0,19934732,Chung Cu,97,2019-08-30,2020-07-03,1673
586,Ha noi,206,Hoang Mai,Hoang Mai,2,1,22,1,0,0,An ninh tot chu tro de tinh,0,22114938,Nha Rieng,50,2018-11-26,2023-11-20,1678
587,Ha noi,943,Ngoc Hoi,Hoang Mai,1,1,22,1,0,1,An ninh tot chu tro de tinh,0,10566082,Chung Cu,101,2019-01-20,2021-07-29,1687
588,TP HCM,557,Nguyen Huu Canh,Quan 1,8,1,23,1,0,0,An ninh tot chu tro de tinh,0,6476413,Nha Rieng,58,2019-08-26,2021-03-02,1688
589,TP HCM,608,Phan Ton,Quan 1,8,1,0,1,1,0,An ninh tot chu tro de tinh,0,21193321,Chung Cu,71,2018-11-22,2021-02-05,1692
590,TP HCM,702,Phan Ton,Quan 1,6,1,0,1,0,0,An ninh tot chu tro de tinh,0,4304941,Nha Tro,25,2018-09-14,2023-07-28,1693
591,Ha noi,750,Cua Bac,Ba Dinh,7,1,22,1,1,1,An ninh tot chu tro de tinh,0,11392035,Chung Cu,89,2019-06-04,2023-09-09,1696
592,Ha noi,589,Chu Van An,Ba Dinh,5,1,24,1,0,0,An ninh tot chu tro de tinh,0,4695623,Nha Tro,33,2019-03-18,2022-05-22,1697
593,Ha noi,269,Ngoc Hoi,Hoang Mai,5,1,22,1,1,0,An ninh tot chu tro de tinh,0,15103819,Chung Cu,48,2018-10-25,2021-06-14,1702
594,TP HCM,86,Phan Ngu,Quan 1,4,1,23,1,1,1,An ninh tot chu tro de tinh,0,1712299,Nha Tro,20,2018-12-24,2022-02-03,1708
595,Ha noi,419,Giap Bat,Hoang Mai,6,1,0,1,1,1,An ninh tot chu tro de tinh,0,4554903,Nha Tro,37,2018-02-14,2021-12-09,1715
596,TP HCM,668,Phan Ton,Quan 1,3,1,24,1,1,1,An ninh tot chu tro de tinh,0,22603237,Nha Rieng,43,2019-12-26,2021-06-01,1718
597,Ha noi,558,Thinh Liet,Hoang Mai,5,1,0,1,1,0,An ninh tot chu tro de tinh,0,20923675,Chung Cu,79,2018-09-24,2021-11-29,1720
598,TP HCM,169,Phan Ton,Quan 1,2,1,0,1,0,1,An ninh tot chu tro de tinh,0,15868697,Chung Cu,86,2019-10-09,2023-05-29,1722
599,Ha noi,763,An Xa,Ba Dinh,7,1,22,1,1,1,An ninh tot chu tro de tinh,0,4692636,Nha Tro,26,2019-05-04,2021-01-26,1724
600,Ha noi,557,Dai Tu,Hoang Mai,2,1,23,1,0,0,An ninh tot chu tro de tinh,0,15657760,Nha Rieng,30,2018-09-11,2021-06-29,1727
601,Ha noi,563,Doi Nhan,Ba Dinh,5,1,0,1,0,1,An ninh tot chu tro de tinh,0,9883324,Chung Cu,92,2019-04-06,2020-08-05,1732
602,Ha noi,910,Linh Duong,Hoang Mai,4,1,0,1,1,1,An ninh tot chu tro de tinh,0,1474876,Nha Tro,31,2019-09-25,2023-04-29,1733
603,Ha noi,275,Doi Nhan,Ba Dinh,2,1,0,1,1,0,An ninh tot chu tro de tinh,0,19370131,Nha Rieng,48,2018-08-04,2022-10-17,1734
604,Ha noi,643,An Xa,Ba Dinh,4,1,22,1,0,0,An ninh tot chu tro de tinh,0,2663383,Nha Tro,16,2018-09-08,2021-02-11,1741
605,Ha noi,352,Kim Giang,Hoang Mai,3,1,0,1,1,1,An ninh tot chu tro de tinh,0,1924487,Nha Tro,23,2018-05-10,2020-05-19,1747
606,Ha noi,700,Khuat Duy Tien,Thanh Xuan,1,1,24,1,0,0,An ninh tot chu tro de tinh,0,6915418,Nha Rieng,39,2019-04-15,2021-06-14,1755
607,TP HCM,301,Phan Ton,Quan 1,7,1,23,1,1,1,An ninh tot chu tro de tinh,0,19317873,Chung Cu,63,2019-06-26,2023-03-11,1756
608,Ha noi,452,Giang Van Minh,Ba Dinh,6,1,0,1,1,1,An ninh tot chu tro de tinh,0,6504501,Chung Cu,109,2019-10-27,2023-08-31,1762
609,Ha noi,793,An Xa,Ba Dinh,6,1,23,1,0,0,An ninh tot chu tro de tinh,0,1530855,Nha Tro,32,2019-11-12,2021-11-20,1768
610,Ha noi,485,Hoang Dao Thuy,Thanh Xuan,2,1,0,1,0,1,An ninh tot chu tro de tinh,0,1175243,Nha Tro,20,2018-06-07,2022-10-16,1772
611,Ha noi,415,Nguyen An Ninh,Hoang Mai,1,1,0,1,0,0,An ninh tot chu tro de tinh,0,16810431,Chung Cu,87,2019-01-28,2022-02-10,1779
612,Ha noi,625,Lang,Thanh Xuan,7,1,23,1,1,0,An ninh tot chu tro de tinh,0,24209543,Nha Rieng,55,2019-02-11,2023-06-22,1781
613,TP HCM,288,Phan Ngu,Quan 1,4,1,24,1,0,0,An ninh tot chu tro de tinh,0,6299965,Chung Cu,58,2019-07-24,2022-06-29,1782
614,Ha noi,56,Khuat Duy Tien,Thanh Xuan,7,1,23,1,1,1,An ninh tot chu tro de tinh,0,24423365,Nha Rieng,42,2018-12-23,2022-10-10,1800
615,Ha noi,38,Linh Duong,Hoang Mai,5,1,23,1,0,0,An ninh tot chu tro de tinh,0,1895368,Nha Tro,34,2019-12-15,2022-10-04,1804
616,TP HCM,757,Phan Ton,Quan 1,7,1,0,1,1,0,An ninh tot chu tro de tinh,0,13834534,Chung Cu,45,2019-04-02,2022-10-06,1805
617,Ha noi,944,Thuong Dinh,Thanh Xuan,1,1,23,1,1,1,An ninh tot chu tro de tinh,0,16502293,Nha Rieng,44,2019-01-27,2023-12-01,1822
618,Ha noi,23,Cua Bac,Ba Dinh,4,1,23,1,1,1,An ninh tot chu tro de tinh,0,8688664,Chung Cu,69,2019-11-01,2021-09-28,1825
619,TP HCM,447,Phan Ngu,Quan 1,1,1,22,1,0,1,An ninh tot chu tro de tinh,0,3099743,Nha Tro,37,2018-02-16,2021-09-25,1827
620,Ha noi,445,Cua Bac,Ba Dinh,7,1,22,1,0,1,An ninh tot chu tro de tinh,0,3761882,Nha Tro,22,2018-11-10,2022-08-14,1835
621,Ha noi,745,Giang Van Minh,Ba Dinh,4,1,22,1,0,1,An ninh tot chu tro de tinh,0,10647402,Nha Rieng,30,2018-08-28,2023-09-03,1844
622,TP HCM,328,Phan Ngu,Quan 1,7,1,22,1,1,0,An ninh tot chu tro de tinh,0,2284330,Nha Tro,23,2019-11-21,2020-03-05,1847
623,Ha noi,548,Hoang Dao Thuy,Thanh Xuan,4,1,22,1,1,0,An ninh tot chu tro de tinh,0,5335741,Nha Rieng,36,2019-05-10,2022-09-29,1848
624,Ha noi,788,To Huu,Thanh Xuan,2,1,24,1,1,1,An ninh tot chu tro de tinh,0,2530306,Nha Tro,17,2019-10-27,2022-10-22,1857
625,Ha noi,254,Doi Nhan,Ba Dinh,1,1,24,1,0,1,An ninh tot chu tro de tinh,0,2387898,Nha Tro,27,2019-11-01,2022-02-14,1862
626,Ha noi,373,Truc Bach,Ba Dinh,1,1,0,1,1,1,An ninh tot chu tro de tinh,0,4863453,Nha Tro,19,2018-05-03,2020-06-07,1865
627,Ha noi,613,Giang Van Minh,Ba Dinh,6,1,0,1,1,1,An ninh tot chu tro de tinh,0,21288837,Nha Rieng,54,2018-02-05,2023-03-06,1868
628,Ha noi,224,Hoang Van Thai,Thanh Xuan,5,1,24,1,0,1,An ninh tot chu tro de tinh,0,3091275,Chung Cu,88,2018-05-13,2023-12-21,1875
629,Ha noi,688,To Huu,Thanh Xuan,7,1,23,1,0,1,An ninh tot chu tro de tinh,0,6399406,Nha Rieng,46,2018-09-22,2021-03-12,1881
630,Ha noi,184,Nguyen Trai,Thanh Xuan,6,1,24,1,1,1,An ninh tot chu tro de tinh,0,15848050,Nha Rieng,26,2019-08-22,2020-04-20,1891
631,TP HCM,724,Nguyen Hue,Quan 1,4,1,23,1,1,0,An ninh tot chu tro de tinh,0,2159309,Nha Tro,37,2018-01-08,2020-02-16,1892
632,TP HCM,956,Phan Ngu,Quan 1,4,1,24,1,0,0,An ninh tot chu tro de tinh,0,1382418,Nha Tro,31,2019-10-23,2023-03-12,1907
633,Ha noi,856,Kim Giang,Thanh Xuan,6,1,0,1,1,1,An ninh tot chu tro de tinh,0,13862347,Nha Rieng,31,2018-03-28,2023-11-17,1909
634,Ha noi,778,Nguyen Trai,Thanh Xuan,2,1,22,1,0,0,An ninh tot chu tro de tinh,0,21063797,Chung Cu,72,2019-09-18,2020-05-18,1910
635,Ha noi,686,An Xa,Ba Dinh,2,1,24,1,1,1,An ninh tot chu tro de tinh,0,4314242,Nha Tro,40,2018-03-26,2020-03-16,1915
636,Ha noi,456,Dang Xuan Bang,Hoang Mai,8,1,23,1,0,0,An ninh tot chu tro de tinh,0,3572615,Chung Cu,68,2019-05-05,2023-04-05,1916
637,Ha noi,507,Nguyen An Ninh,Hoang Mai,1,1,23,1,0,1,An ninh tot chu tro de tinh,0,4383796,Nha Tro,34,2019-06-27,2020-03-24,1918
638,Ha noi,460,Hoang Minh Giam,Thanh Xuan,1,1,23,1,1,0,An ninh tot chu tro de tinh,0,13359478,Chung Cu,98,2018-12-23,2023-04-05,1923
639,TP HCM,688,Nguyen Huu Canh,Quan 1,1,1,24,1,0,1,An ninh tot chu tro de tinh,0,12279659,Chung Cu,63,2018-09-29,2022-10-23,1926
640,Ha noi,733,Nghiem Xuan Yem,Hoang Mai,3,1,0,1,0,1,An ninh tot chu tro de tinh,0,4996491,Nha Tro,31,2019-09-17,2020-02-26,1937
641,Ha noi,350,Truc Bach,Ba Dinh,5,1,22,1,0,1,An ninh tot chu tro de tinh,0,17510016,Chung Cu,85,2019-09-26,2023-09-09,1942
642,Ha noi,716,Truong Chinh,Thanh Xuan,6,1,23,1,0,0,An ninh tot chu tro de tinh,0,2623259,Nha Tro,24,2019-06-16,2022-09-22,1946
643,Ha noi,147,Buoi,Ba Dinh,5,1,24,1,1,0,An ninh tot chu tro de tinh,0,22315414,Chung Cu,92,2019-06-11,2021-10-30,1948
644,Ha noi,873,Le Van Luong,Thanh Xuan,5,1,23,1,1,1,An ninh tot chu tro de tinh,0,1665539,Nha Tro,39,2018-07-22,2023-09-24,1950
645,Ha noi,878,Mai Dong,Hoang Mai,4,1,22,1,0,1,An ninh tot chu tro de tinh,0,1341673,Nha Tro,39,2019-10-21,2022-09-05,1951
646,TP HCM,944,Nguyen Hue,Quan 1,4,1,22,1,0,0,An ninh tot chu tro de tinh,0,3378814,Chung Cu,100,2019-12-20,2020-05-16,1952
